pole_joint_pos,pole_joint_vel,cart_joint_pos,cart_joint_vel
0.43357229232788086,1.0180490016937256,-0.55491042137146,-1.2881847620010376
0.4508041441440582,1.0945158004760742,-0.5771425366401672,-1.3098406791687012
0.46934935450553894,1.1741955280303955,-0.5997496247291565,-1.3322314023971558
0.48926684260368347,1.2574348449707031,-0.6227433085441589,-1.3553309440612793
0.5106204748153687,1.3445026874542236,-0.6461358666419983,-1.3791776895523071
0.5334782600402832,1.4356207847595215,-0.6699403524398804,-1.4038537740707397
0.5579119920730591,1.5310312509536743,-0.6941713094711304,-1.4294357299804688
0.5839971899986267,1.6309398412704468,-0.718845009803772,-1.4560381174087524
0.6118132472038269,1.7355659008026123,-0.743979811668396,-1.4837779998779297
0.6414437890052795,1.8451592922210693,-0.7695956230163574,-1.5127606391906738
0.6729766130447388,1.9599757194519043,-0.7957143187522888,-1.5430994033813477
0.7065039277076721,2.080267906188965,-0.8223600387573242,-1.5749232769012451
0.7421221137046814,2.2062814235687256,-0.8495590090751648,-1.6083818674087524
0.7799315452575684,2.338231086730957,-0.8773409128189087,-1.6436692476272583
0.8200361728668213,2.4763271808624268,-0.9057387709617615,-1.6810054779052734
0.862543523311615,2.620786428451538,-0.9347899556159973,-1.720630168914795
0.907564640045166,2.771808385848999,-0.9645363092422485,-1.7628320455551147
0.9552141427993774,2.929595708847046,-0.995025098323822,-1.8079379796981812
1.005610704421997,3.0943844318389893,-1.0263094902038574,-1.856291651725769
1.0588769912719727,3.266448736190796,-1.0584489107131958,-1.9082552194595337
1.115142583847046,3.446143627166748,-1.0915085077285767,-1.9641637802124023
1.1745429039001465,3.633876085281372,-1.1255592107772827,-2.02435564994812
1.237221598625183,3.8301000595092773,-1.1606786251068115,-2.089186906814575
1.3033311367034912,4.035322666168213,-1.1969501972198486,-2.159024477005005
1.3730334043502808,4.250103950500488,-1.234464168548584,-2.234250545501709
1.44650137424469,4.475053787231445,-1.2733181715011597,-2.3152525424957275
1.523919701576233,4.710836410522461,-1.3136160373687744,-2.402376413345337
-0.6082860231399536,0.0,0.0,0.0
-0.6100343465805054,-0.1400064080953598,4.3183907109778374e-05,0.003353821812197566
-0.6141529083251953,-0.2830352485179901,0.0001172498959931545,0.004679270088672638
-0.6206744909286499,-0.42766642570495605,0.00020708613737951964,0.005483908578753471
-0.6296160221099854,-0.5731242299079895,0.0003167828544974327,0.006774685345590115
-0.6409873366355896,-0.719133198261261,0.0004625688889063895,0.009171412326395512
-0.6547968983650208,-0.8656861782073975,0.0006685646949335933,0.013088920153677464
-0.6710545420646667,-1.0129008293151855,0.0009647515253163874,0.018850648775696754
-0.6897741556167603,-1.1610510349273682,0.0013850582763552666,0.02666131965816021
-0.7109752297401428,-1.3105177879333496,0.001965810777619481,0.03664382919669151
-0.7346838712692261,-1.4616762399673462,0.0027455331292003393,0.04893220588564873
-0.7609325647354126,-1.6148961782455444,0.003765145782381296,0.06367284059524536
-0.7897598743438721,-1.7705594301223755,0.005067997612059116,0.08101092278957367
-0.8212102055549622,-1.9289970397949219,0.006700600031763315,0.10114969313144684
-0.8553336262702942,-2.090517282485962,0.008713380433619022,0.12433229386806488
-0.8921853303909302,-2.2554335594177246,0.011161117814481258,0.15082383155822754
-0.9318262338638306,-2.4240944385528564,0.014102978631854057,0.1808852106332779
-0.9743239283561707,-2.5968804359436035,0.017602531239390373,0.21477942168712616
-1.0197529792785645,-2.774204730987549,0.021727848798036575,0.25277769565582275
-1.068195104598999,-2.956512689590454,0.0265517421066761,0.2951647639274597
-1.1197407245635986,-3.144285202026367,0.032152000814676285,0.3422413766384125
-1.174489140510559,-3.338048219680786,0.03861173614859581,0.394325852394104
-1.2325491905212402,-3.538374900817871,0.04601966217160225,0.45175328850746155
-1.2940404415130615,-3.7458994388580322,0.05447034537792206,0.514869749546051
-1.3590946197509766,-3.9613218307495117,0.06406430155038834,0.5840224623680115
-1.4278569221496582,-4.185402870178223,0.07490810006856918,0.6595621109008789
-1.5004860162734985,-4.418961048126221,0.08711431920528412,0.7418298721313477
0.3431090712547302,0.0,0.0,0.0
0.3396088480949402,-0.26824697852134705,-0.003137257182970643,-0.2428380697965622
0.33258017897605896,-0.45312216877937317,-0.00966191478073597,-0.4273417592048645
0.3232457637786865,-0.5699228644371033,-0.018708979710936546,-0.5634975433349609
0.3125525414943695,-0.6351620554924011,-0.02959819883108139,-0.6624315977096558
0.301205039024353,-0.6623715758323669,-0.04181429743766785,-0.7333720326423645
0.28970709443092346,-0.6628044843673706,-0.054979827255010605,-0.7840473055839539
0.2784065008163452,-0.6449602246284485,-0.06882502883672714,-0.8203276991844177
0.2675366699695587,-0.6149831414222717,-0.08315956592559814,-0.8464882969856262
0.257249116897583,-0.5772542357444763,-0.09785059094429016,-0.8656098246574402
0.24763739109039307,-0.5348582863807678,-0.11280640214681625,-0.8798959255218506
0.23875468969345093,-0.48992472887039185,-0.12796460092067719,-0.8909057378768921
0.23062673211097717,-0.4438995122909546,-0.14328335225582123,-0.8997372388839722
0.22326061129570007,-0.3977518677711487,-0.1587354987859726,-0.9071670770645142
0.21665118634700775,-0.35211309790611267,-0.17430411279201508,-0.9137431979179382
0.21078568696975708,-0.3073646128177643,-0.1899794340133667,-0.919844388961792
0.2056465446949005,-0.26375219225883484,-0.20575697720050812,-0.9257552623748779
0.20121312141418457,-0.22142326831817627,-0.22163622081279755,-0.9316921234130859
0.19746355712413788,-0.18042117357254028,-0.23761942982673645,-0.9377983212471008
0.1943761259317398,-0.14071661233901978,-0.2537105679512024,-0.9441656470298767
0.19193001091480255,-0.10224204510450363,-0.2699148952960968,-0.9508571028709412
0.19010575115680695,-0.06490641087293625,-0.2862384617328644,-0.9579173922538757
0.1888856291770935,-0.028603501617908478,-0.30268794298171997,-0.965377926826477
0.1882537454366684,0.006782416254281998,-0.31927040219306946,-0.9732608199119568
0.18819621205329895,0.04137256741523743,-0.335993230342865,-0.9815829396247864
0.18870118260383606,0.07529132813215256,-0.35286396741867065,-0.9903563857078552
0.18975888192653656,0.10866343975067139,-0.3698904812335968,-0.9995917677879333
0.19136162102222443,0.14161334931850433,-0.38708066940307617,-1.0092979669570923
0.19350385665893555,0.17427560687065125,-0.40444254875183105,-1.0194767713546753
0.19618278741836548,0.20681551098823547,-0.421983927488327,-1.0301082134246826
0.19939814507961273,0.23938524723052979,-0.4397122859954834,-1.0411808490753174
0.20315194129943848,0.27211326360702515,-0.45763516426086426,-1.052699327468872
0.20744825899600983,0.3051227033138275,-0.47576019167900085,-1.0646717548370361
0.21229323744773865,0.33853551745414734,-0.49409523606300354,-1.077108383178711
0.21769505739212036,0.37247389554977417,-0.5126482248306274,-1.090019941329956
0.22366391122341156,0.4070605933666229,-0.5314273238182068,-1.1034185886383057
0.2302122563123703,0.442427396774292,-0.5504409670829773,-1.1173118352890015
0.23735490441322327,0.4787219762802124,-0.5696974396705627,-1.1316993236541748
0.2451091706752777,0.5160914063453674,-0.5892050862312317,-1.1465831995010376
0.2534945011138916,0.554656445980072,-0.6089724898338318,-1.1619861125946045
0.26253241300582886,0.5945337414741516,-0.6290088891983032,-1.1779371500015259
0.2722463607788086,0.6358508467674255,-0.6493236422538757,-1.1944613456726074
0.28266239166259766,0.6787598729133606,-0.669926643371582,-1.2115715742111206
0.29380929470062256,0.7234200239181519,-0.6908279061317444,-1.229279637336731
0.30571845173835754,0.7699944376945496,-0.7120375037193298,-1.2476004362106323
0.3184240758419037,0.818651020526886,-0.7335659265518188,-1.2665504217147827
0.3319634795188904,0.8695627450942993,-0.7554239630699158,-1.286147952079773
0.3463769257068634,0.9229108095169067,-0.7776225209236145,-1.306411623954773
0.3617078363895416,0.9788823127746582,-0.8001729846000671,-1.3273628950119019
0.37800297141075134,1.0376750230789185,-0.8230870962142944,-1.3490231037139893
0.3953130841255188,1.099531650543213,-0.8463764786720276,-1.3713890314102173
0.41369378566741943,1.164747953414917,-0.8700522780418396,-1.39442777633667
0.43320590257644653,1.2336304187774658,-0.89412522315979,-1.4181063175201416
0.4539152681827545,1.3064745664596558,-0.9186054468154907,-1.4424068927764893
0.4758918285369873,1.3834952116012573,-0.9435036778450012,-1.4673775434494019
0.4992092549800873,1.464909553527832,-0.968831479549408,-1.4930753707885742
0.5239450335502625,1.5509339570999146,-0.9946016669273376,-1.5195690393447876
0.5501802563667297,1.6417856216430664,-1.0208278894424438,-1.5469374656677246
0.5779998898506165,1.737688660621643,-1.0475257635116577,-1.5752663612365723
0.6074927449226379,1.8388714790344238,-1.0747120380401611,-1.604650616645813
0.638751745223999,1.9455585479736328,-1.1024054288864136,-1.6352012157440186
0.6718733906745911,2.0579679012298584,-1.1306265592575073,-1.6670482158660889
0.7069579362869263,2.176316022872925,-1.1593986749649048,-1.7003388404846191
0.7441095113754272,2.3008158206939697,-1.1887476444244385,-1.7352393865585327
0.7834356427192688,2.431680202484131,-1.2187025547027588,-1.7719377279281616
0.8250476717948914,2.5691189765930176,-1.249295949935913,-1.8106439113616943
0.8690603971481323,2.7133400440216064,-1.2805641889572144,-1.851596713066101
0.915591835975647,2.8645222187042236,-1.3125485181808472,-1.8950963020324707
0.9647631049156189,3.022831439971924,-1.3452961444854736,-1.9415019750595093
1.0166983604431152,3.188472032546997,-1.3788608312606812,-1.9911890029907227
1.0715261697769165,3.361699342727661,-1.413303017616272,-2.044546604156494
1.129380702972412,3.5428543090820312,-1.4486891031265259,-2.101933240890503
1.1904031038284302,3.73234486579895,-1.4850919246673584,-2.163701295852661
1.2547420263290405,3.9306299686431885,-1.5225907564163208,-2.2302193641662598
1.3225553035736084,4.138225555419922,-1.5612711906433105,-2.3018598556518555
1.3940109014511108,4.355710029602051,-1.6012258529663086,-2.3789868354797363
1.469287633895874,4.583710670471191,-1.6425532102584839,-2.46193790435791
1.5485765933990479,4.822882175445557,-1.6853578090667725,-2.5510149002075195
-0.7577110528945923,0.0,0.0,0.0
-0.7592771053314209,-0.12662144005298615,0.0005370935541577637,0.041790422052145004
-0.7630887627601624,-0.26498207449913025,0.0016544534591957927,0.07348937541246414
-0.7693102359771729,-0.4123539328575134,0.0032168615143746138,0.09792446345090866
-0.7780660390853882,-0.5665222406387329,0.0051313345320522785,0.11747203022241592
-0.7894500494003296,-0.7258257269859314,0.0073391045443713665,0.13402964174747467
-0.8035359978675842,-0.8892355561256409,0.009806589223444462,0.1489468365907669
-0.8203834295272827,-1.0560035705566406,0.012520167976617813,0.16334335505962372
-0.840042769908905,-1.2256611585617065,0.015482292510569096,0.17811086773872375
-0.8625600337982178,-1.3980145454406738,0.01870759204030037,0.19391174614429474
-0.8879799842834473,-1.5730355978012085,0.022220222279429436,0.21127717196941376
-0.9163480401039124,-1.7508023977279663,0.02605237253010273,0.23066289722919464
-0.9477121233940125,-1.9314711093902588,0.0302432794123888,0.25247469544410706
-0.9821233153343201,-2.1152405738830566,0.03483889624476433,0.2771071791648865
